query_def_tech_label,top_def_tech_label,def_tactic_label,def_tactic_rel_label,def_tech_label,def_artifact_rel_label,def_artifact_label,off_artifact_label,off_artifact_rel_label,off_tech_label,off_tech_id,framework_root_iri,off_tech_parent_label,off_tech_parent_is_toplevel,off_tactic_rel_label,off_tactic_label,def_tactic,def_tactic_rel,def_tech,def_artifact_rel,def_artifact,off_artifact,off_artifact_rel,off_tech,off_tech_parent,off_tactic_rel,off_tactic
Certificate-based Authentication,Agent Authentication,Harden,enables,Agent Authentication,strengthens,User Account,Default User Account,uses,Default Accounts,T1078.001,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Valid Accounts,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#AgentAuthentication,http://d3fend.mitre.org/ontologies/d3fend.owl#strengthens,http://d3fend.mitre.org/ontologies/d3fend.owl#UserAccount,http://d3fend.mitre.org/ontologies/d3fend.owl#DefaultUserAccount,http://d3fend.mitre.org/ontologies/d3fend.owl#uses,http://d3fend.mitre.org/ontologies/d3fend.owl#T1078.001,http://d3fend.mitre.org/ontologies/d3fend.owl#T1078,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Certificate-based Authentication,Agent Authentication,Harden,enables,Agent Authentication,strengthens,User Account,Global User Account,modifies,Additional Cloud Roles,T1098.003,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Account Manipulation,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#AgentAuthentication,http://d3fend.mitre.org/ontologies/d3fend.owl#strengthens,http://d3fend.mitre.org/ontologies/d3fend.owl#UserAccount,http://d3fend.mitre.org/ontologies/d3fend.owl#GlobalUserAccount,http://d3fend.mitre.org/ontologies/d3fend.owl#modifies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1098.003,http://d3fend.mitre.org/ontologies/d3fend.owl#T1098,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
Certificate-based Authentication,Agent Authentication,Harden,enables,Agent Authentication,strengthens,User Account,Global User Account,modifies,Additional Cloud Roles,T1098.003,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Account Manipulation,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#AgentAuthentication,http://d3fend.mitre.org/ontologies/d3fend.owl#strengthens,http://d3fend.mitre.org/ontologies/d3fend.owl#UserAccount,http://d3fend.mitre.org/ontologies/d3fend.owl#GlobalUserAccount,http://d3fend.mitre.org/ontologies/d3fend.owl#modifies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1098.003,http://d3fend.mitre.org/ontologies/d3fend.owl#T1098,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Certificate-based Authentication,Agent Authentication,Harden,enables,Agent Authentication,strengthens,User Account,Local User Account,uses,Local Accounts,T1078.003,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Valid Accounts,false,enables,Initial Access,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#AgentAuthentication,http://d3fend.mitre.org/ontologies/d3fend.owl#strengthens,http://d3fend.mitre.org/ontologies/d3fend.owl#UserAccount,http://d3fend.mitre.org/ontologies/d3fend.owl#LocalUserAccount,http://d3fend.mitre.org/ontologies/d3fend.owl#uses,http://d3fend.mitre.org/ontologies/d3fend.owl#T1078.003,http://d3fend.mitre.org/ontologies/d3fend.owl#T1078,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0001
Certificate-based Authentication,Agent Authentication,Harden,enables,Agent Authentication,strengthens,User Account,Domain User Account,enumerates,Domain Account,T1087.002,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Account Discovery,false,enables,Discovery,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#AgentAuthentication,http://d3fend.mitre.org/ontologies/d3fend.owl#strengthens,http://d3fend.mitre.org/ontologies/d3fend.owl#UserAccount,http://d3fend.mitre.org/ontologies/d3fend.owl#DomainUserAccount,http://d3fend.mitre.org/ontologies/d3fend.owl#enumerates,http://d3fend.mitre.org/ontologies/d3fend.owl#T1087.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1087,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0007
Content Substitution,Content Filtering,Isolate,enables,Content Modification,modifies,File,Operating System File,accesses,Proc Filesystem,T1003.007,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,OS Credential Dumping,false,enables,Credential Access,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentModification,http://d3fend.mitre.org/ontologies/d3fend.owl#modifies,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#OperatingSystemFile,http://d3fend.mitre.org/ontologies/d3fend.owl#accesses,http://d3fend.mitre.org/ontologies/d3fend.owl#T1003.007,http://d3fend.mitre.org/ontologies/d3fend.owl#T1003,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0006
Content Substitution,Content Filtering,Isolate,enables,Content Filtering,filters,File,Executable Script,may-execute,System Network Configuration Discovery,T1016,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Discovery Technique,true,enables,Discovery,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableScript,http://d3fend.mitre.org/ontologies/d3fend.owl#may-execute,http://d3fend.mitre.org/ontologies/d3fend.owl#T1016,http://d3fend.mitre.org/ontologies/d3fend.owl#DiscoveryTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0007
Content Substitution,Content Filtering,Isolate,enables,Content Filtering,filters,File,Executable Script,may-add,Office Template Macros,T1137.001,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Office Application Startup,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableScript,http://d3fend.mitre.org/ontologies/d3fend.owl#may-add,http://d3fend.mitre.org/ontologies/d3fend.owl#T1137.001,http://d3fend.mitre.org/ontologies/d3fend.owl#T1137,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
Content Substitution,Content Filtering,Isolate,enables,Content Filtering,filters,File,Executable Script,may-modify,Office Template Macros,T1137.001,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Office Application Startup,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableScript,http://d3fend.mitre.org/ontologies/d3fend.owl#may-modify,http://d3fend.mitre.org/ontologies/d3fend.owl#T1137.001,http://d3fend.mitre.org/ontologies/d3fend.owl#T1137,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
Content Substitution,Content Filtering,Isolate,enables,Content Filtering,filters,File,Executable Script,executes,Command and Scripting Interpreter,T1059,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Execution Technique,true,enables,Execution,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableScript,http://d3fend.mitre.org/ontologies/d3fend.owl#executes,http://d3fend.mitre.org/ontologies/d3fend.owl#T1059,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutionTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0002
Content Substitution,Content Filtering,Isolate,enables,Content Filtering,filters,File,Executable Script,executes,Scripting,T0853,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKICSTechnique,Execution Technique,true,enables,Execution,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableScript,http://d3fend.mitre.org/ontologies/d3fend.owl#executes,http://d3fend.mitre.org/ontologies/d3fend.owl#T0853,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKICSExecutionTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0104
Content Substitution,Content Filtering,Isolate,enables,Content Filtering,filters,File,Executable Script,executes,Autorun Image,T0895,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKICSTechnique,Execution Technique,true,enables,Execution,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableScript,http://d3fend.mitre.org/ontologies/d3fend.owl#executes,http://d3fend.mitre.org/ontologies/d3fend.owl#T0895,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKICSExecutionTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0104
Content Substitution,Content Filtering,Isolate,enables,Content Filtering,filters,File,Executable Script,interprets,XSL Script Processing,T1220,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Stealth Technique,true,enables,Stealth,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableScript,http://d3fend.mitre.org/ontologies/d3fend.owl#interprets,http://d3fend.mitre.org/ontologies/d3fend.owl#T1220,http://d3fend.mitre.org/ontologies/d3fend.owl#StealthTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
Content Substitution,Content Filtering,Isolate,enables,Content Filtering,filters,File,Executable Script,may-create,Trap,T1546.005,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Event Triggered Execution,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableScript,http://d3fend.mitre.org/ontologies/d3fend.owl#may-create,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546.005,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
Content Substitution,Content Filtering,Isolate,enables,Content Filtering,filters,File,Executable Script,may-modify,Trap,T1546.005,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Event Triggered Execution,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableScript,http://d3fend.mitre.org/ontologies/d3fend.owl#may-modify,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546.005,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
Content Substitution,Content Filtering,Isolate,enables,Content Filtering,filters,File,Executable Script,may-create,Trap,T1546.005,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Event Triggered Execution,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableScript,http://d3fend.mitre.org/ontologies/d3fend.owl#may-create,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546.005,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Content Substitution,Content Filtering,Isolate,enables,Content Filtering,filters,File,Executable Script,may-modify,Trap,T1546.005,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Event Triggered Execution,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableScript,http://d3fend.mitre.org/ontologies/d3fend.owl#may-modify,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546.005,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Content Substitution,Content Filtering,Isolate,enables,Content Filtering,filters,File,Executable Script,executes,Execution through API,T0871,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKICSTechnique,Execution Technique,true,enables,Execution,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableScript,http://d3fend.mitre.org/ontologies/d3fend.owl#executes,http://d3fend.mitre.org/ontologies/d3fend.owl#T0871,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKICSExecutionTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0104
Content Substitution,Content Filtering,Isolate,enables,Content Filtering,filters,File,Executable Script,executes,System Binary Proxy Execution,T0894,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKICSTechnique,Evasion Technique,true,enables,Evasion,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableScript,http://d3fend.mitre.org/ontologies/d3fend.owl#executes,http://d3fend.mitre.org/ontologies/d3fend.owl#T0894,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKICSEvasionTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0103
Content Substitution,Content Filtering,Isolate,enables,Content Filtering,filters,File,Shared Library File,accesses,VDSO Hijacking,T1055.014,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Process Injection,false,enables,Stealth,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#SharedLibraryFile,http://d3fend.mitre.org/ontologies/d3fend.owl#accesses,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055.014,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
Content Substitution,Content Filtering,Isolate,enables,Content Filtering,filters,File,Shared Library File,accesses,VDSO Hijacking,T1055.014,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Process Injection,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#SharedLibraryFile,http://d3fend.mitre.org/ontologies/d3fend.owl#accesses,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055.014,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Content Substitution,Content Filtering,Isolate,enables,Content Filtering,filters,File,Shared Library File,loads,Rundll32,T1218.011,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,System Binary Proxy Execution,false,enables,Stealth,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#SharedLibraryFile,http://d3fend.mitre.org/ontologies/d3fend.owl#loads,http://d3fend.mitre.org/ontologies/d3fend.owl#T1218.011,http://d3fend.mitre.org/ontologies/d3fend.owl#T1218,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
Content Substitution,Content Filtering,Isolate,enables,Content Filtering,filters,File,Shared Library File,may-create,DLL Side-Loading,T1574.002,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Hijack Execution Flow,false,enables,Execution,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#SharedLibraryFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-create,http://d3fend.mitre.org/ontologies/d3fend.owl#T1574.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1574,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0002
Content Substitution,Content Filtering,Isolate,enables,Content Filtering,filters,File,Shared Library File,may-modify,DLL Side-Loading,T1574.002,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Hijack Execution Flow,false,enables,Execution,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#SharedLibraryFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-modify,http://d3fend.mitre.org/ontologies/d3fend.owl#T1574.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1574,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0002
Content Substitution,Content Filtering,Isolate,enables,Content Filtering,filters,File,Shared Library File,may-create,DLL Side-Loading,T1574.002,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Hijack Execution Flow,false,enables,Stealth,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#SharedLibraryFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-create,http://d3fend.mitre.org/ontologies/d3fend.owl#T1574.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1574,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
Content Substitution,Content Filtering,Isolate,enables,Content Filtering,filters,File,Shared Library File,may-modify,DLL Side-Loading,T1574.002,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Hijack Execution Flow,false,enables,Stealth,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#SharedLibraryFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-modify,http://d3fend.mitre.org/ontologies/d3fend.owl#T1574.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1574,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
Content Substitution,Content Filtering,Isolate,enables,Content Filtering,filters,File,Shared Library File,creates,Password Filter DLL,T1556.002,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Modify Authentication Process,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#SharedLibraryFile,http://d3fend.mitre.org/ontologies/d3fend.owl#creates,http://d3fend.mitre.org/ontologies/d3fend.owl#T1556.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1556,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
Content Substitution,Content Filtering,Isolate,enables,Content Filtering,filters,File,Shared Library File,creates,Password Filter DLL,T1556.002,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Modify Authentication Process,false,enables,Credential Access,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#SharedLibraryFile,http://d3fend.mitre.org/ontologies/d3fend.owl#creates,http://d3fend.mitre.org/ontologies/d3fend.owl#T1556.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1556,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0006
Content Substitution,Content Filtering,Isolate,enables,Content Filtering,filters,File,Shared Library File,creates,Password Filter DLL,T1556.002,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Modify Authentication Process,false,enables,Defense Impairment,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#SharedLibraryFile,http://d3fend.mitre.org/ontologies/d3fend.owl#creates,http://d3fend.mitre.org/ontologies/d3fend.owl#T1556.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1556,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0112
