query_def_tech_label,top_def_tech_label,def_tactic_label,def_tactic_rel_label,def_tech_label,def_artifact_rel_label,def_artifact_label,off_artifact_label,off_artifact_rel_label,off_tech_label,off_tech_id,off_tech_parent_label,off_tech_parent_is_toplevel,off_tactic_rel_label,off_tactic_label,def_tactic,def_tactic_rel,def_tech,def_artifact_rel,def_artifact,off_artifact,off_artifact_rel,off_tech,off_tech_parent,off_tactic_rel,off_tactic
File Content Decompression Checking,Content Filtering,Isolate,enables,Content Filtering,filters,File,Executable Binary,may-modify,Accessibility Features,T1546.008,Event Triggered Execution,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableBinary,http://d3fend.mitre.org/ontologies/d3fend.owl#may-modify,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546.008,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
File Content Decompression Checking,Content Filtering,Isolate,enables,Content Filtering,filters,File,Operating System Configuration File,may-create,Systemd Service,T1543.002,Create or Modify System Process,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#OperatingSystemConfigurationFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-create,http://d3fend.mitre.org/ontologies/d3fend.owl#T1543.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1543,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
File Content Decompression Checking,Content Filtering,Isolate,enables,Content Filtering,filters,File,Operating System Configuration File,may-modify,Systemd Service,T1543.002,Create or Modify System Process,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#OperatingSystemConfigurationFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-modify,http://d3fend.mitre.org/ontologies/d3fend.owl#T1543.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1543,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
File Content Decompression Checking,Content Filtering,Isolate,enables,Content Filtering,filters,File,Property List File,creates,Launch Agent,T1543.001,Create or Modify System Process,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#PropertyListFile,http://d3fend.mitre.org/ontologies/d3fend.owl#creates,http://d3fend.mitre.org/ontologies/d3fend.owl#T1543.001,http://d3fend.mitre.org/ontologies/d3fend.owl#T1543,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
File Content Decompression Checking,Content Filtering,Isolate,enables,Content Filtering,filters,File,Property List File,modifies,Launch Daemon,T1543.004,Create or Modify System Process,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#PropertyListFile,http://d3fend.mitre.org/ontologies/d3fend.owl#modifies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1543.004,http://d3fend.mitre.org/ontologies/d3fend.owl#T1543,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
File Content Decompression Checking,Content Filtering,Isolate,enables,Content Filtering,filters,File,Shared Library File,loads,AppCert DLLs,T1546.009,Event Triggered Execution,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#SharedLibraryFile,http://d3fend.mitre.org/ontologies/d3fend.owl#loads,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546.009,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
File Content Decompression Checking,Content Filtering,Isolate,enables,Content Filtering,filters,File,Shared Library File,loads,AppInit DLLs,T1546.010,Event Triggered Execution,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#SharedLibraryFile,http://d3fend.mitre.org/ontologies/d3fend.owl#loads,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546.010,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
File Content Decompression Checking,Content Filtering,Isolate,enables,Content Filtering,filters,File,PowerShell Profile Script,modifies,PowerShell Profile,T1546.013,Event Triggered Execution,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#PowerShellProfileScript,http://d3fend.mitre.org/ontologies/d3fend.owl#modifies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546.013,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
File Content Decompression Checking,Content Filtering,Isolate,enables,Content Filtering,filters,File,Executable Binary,loads,Component Object Model Hijacking,T1546.015,Event Triggered Execution,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableBinary,http://d3fend.mitre.org/ontologies/d3fend.owl#loads,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546.015,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
File Content Decompression Checking,Content Filtering,Isolate,enables,Content Filtering,filters,File,Executable Script,may-create,Trap,T1546.005,Event Triggered Execution,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableScript,http://d3fend.mitre.org/ontologies/d3fend.owl#may-create,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546.005,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
File Content Decompression Checking,Content Filtering,Isolate,enables,Content Filtering,filters,File,Executable Script,may-modify,Trap,T1546.005,Event Triggered Execution,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableScript,http://d3fend.mitre.org/ontologies/d3fend.owl#may-modify,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546.005,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
File Content Decompression Checking,Content Filtering,Isolate,enables,Content Filtering,filters,File,Property List File,may-modify,Emond,T1546.014,Event Triggered Execution,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#PropertyListFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-modify,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546.014,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
File Content Decompression Checking,Content Filtering,Isolate,enables,Content Filtering,filters,File,Property List File,may-create,Emond,T1546.014,Event Triggered Execution,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#PropertyListFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-create,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546.014,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
File Content Decompression Checking,Content Filtering,Isolate,enables,Content Filtering,filters,File,Executable File,creates,Screensaver,T1546.002,Event Triggered Execution,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableFile,http://d3fend.mitre.org/ontologies/d3fend.owl#creates,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
File Content Decompression Checking,Content Filtering,Isolate,enables,Content Filtering,filters,File,Executable File,creates,Screensaver,T1546.002,Event Triggered Execution,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableFile,http://d3fend.mitre.org/ontologies/d3fend.owl#creates,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
File Content Decompression Checking,Content Filtering,Isolate,enables,Content Filtering,filters,File,User Init Configuration File,modifies,Unix Shell Configuration Modification,T1546.004,Event Triggered Execution,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#UserInitConfigurationFile,http://d3fend.mitre.org/ontologies/d3fend.owl#modifies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546.004,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
File Content Decompression Checking,Content Filtering,Isolate,enables,Content Filtering,filters,File,Executable Binary,modifies,LC_LOAD_DYLIB Addition,T1546.006,Event Triggered Execution,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableBinary,http://d3fend.mitre.org/ontologies/d3fend.owl#modifies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546.006,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
File Content Decompression Checking,Content Filtering,Isolate,enables,Content Filtering,filters,File,Executable Binary,may-modify,Accessibility Features,T1546.008,Event Triggered Execution,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableBinary,http://d3fend.mitre.org/ontologies/d3fend.owl#may-modify,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546.008,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
File Content Decompression Checking,Content Filtering,Isolate,enables,Content Filtering,filters,File,Shared Library File,loads,AppInit DLLs,T1546.010,Event Triggered Execution,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#SharedLibraryFile,http://d3fend.mitre.org/ontologies/d3fend.owl#loads,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546.010,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
File Content Decompression Checking,Content Filtering,Isolate,enables,Content Filtering,filters,File,PowerShell Profile Script,modifies,PowerShell Profile,T1546.013,Event Triggered Execution,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#PowerShellProfileScript,http://d3fend.mitre.org/ontologies/d3fend.owl#modifies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546.013,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
File Content Decompression Checking,Content Filtering,Isolate,enables,Content Filtering,filters,File,Property List File,may-modify,Emond,T1546.014,Event Triggered Execution,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#PropertyListFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-modify,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546.014,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
File Content Decompression Checking,Content Filtering,Isolate,enables,Content Filtering,filters,File,Property List File,may-create,Emond,T1546.014,Event Triggered Execution,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#PropertyListFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-create,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546.014,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
File Content Decompression Checking,Content Filtering,Isolate,enables,Content Filtering,filters,File,Executable Script,may-create,Trap,T1546.005,Event Triggered Execution,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ContentFiltering,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableScript,http://d3fend.mitre.org/ontologies/d3fend.owl#may-create,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546.005,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
